date,venue,round,round_label,season,home_team,home_score,home_margin,home_win_odds,home_win_paid,home_line_odds,home_line_paid,away_team,away_score,away_margin,away_win_odds,away_win_paid,away_line_odds,away_line_paid
2011-08-13,MCG,21.0,2011 Round 21,2011,Hawks,197,+165,1.01,1.01,-78.5,1.92,Power,32,-165,16.65,0.00,+78.5,0.00
2011-08-13,Marvel,21.0,2011 Round 21,2011,Bulldogs,101,-49,2.30,0.00,+7.5,0.00,Bombers,150,+49,1.65,1.65,-7.5,1.92
2011-08-13,Gabba,21.0,2011 Round 21,2011,Lions,123,+62,1.38,1.38,-18.5,1.92,Suns,61,-62,3.15,0.00,+18.5,0.00
2011-08-14,Marvel,21.0,2011 Round 21,2011,Demons,62,-48,4.20,0.00,+26.5,0.00,Eagles,110,+48,1.23,1.23,-26.5,1.92
2011-08-14,MCG,21.0,2011 Round 21,2011,Tigers,99,+43,3.55,3.55,+20.5,1.92,Swans,56,-43,1.30,0.00,-20.5,0.00
2011-08-14,AAMI,21.0,2011 Round 21,2011,Crows,85,-11,10.20,0.00,+50.5,1.92,Cats,96,+11,1.05,1.05,-50.5,0.00
2011-08-19,Marvel,22.0,2011 Round 22,2011,Blues,66,-12,2.25,0.00,+7.5,0.00,Hawks,78,+12,1.65,1.65,-7.5,1.92
2011-08-20,Domain,22.0,2011 Round 22,2011,Eagles,134,+57,1.24,1.24,-26.5,1.92,Bombers,77,-57,4.10,0.00,+26.5,0.00
2011-08-20,Metricon,22.0,2011 Round 22,2011,Suns,64,-61,4.90,0.00,+34.5,0.00,Crows,125,+61,1.18,1.18,-34.5,1.92
2011-08-20,MCG,22.0,2011 Round 22,2011,Magpies,102,+18,1.01,1.01,-81.5,0.00,Lions,84,-18,20.00,0.00,+81.5,1.92
2011-08-20,Marvel,22.0,2011 Round 22,2011,Kangaroos,143,+98,1.37,1.37,-19.5,1.92,Dockers,45,-98,3.20,0.00,+19.5,0.00
2011-08-21,ANZ,22.0,2011 Round 22,2011,Swans,83,+15,2.19,2.19,+8.5,1.92,Saints,68,-15,1.68,0.00,-8.5,0.00
2011-08-21,AAMI,22.0,2011 Round 22,2011,Power,97,-60,4.75,0.00,+32.5,0.00,Bulldogs,157,+60,1.19,1.19,-32.5,1.92
2011-08-21,MCG,22.0,2011 Round 22,2011,Demons,110,-7,2.07,0.00,+4.5,0.00,Tigers,117,+7,1.76,1.76,-4.5,1.92
2011-08-26,Domain,23.0,2011 Round 23,2011,Dockers,52,-80,14.45,0.00,+71.5,0.00,Magpies,132,+80,1.03,1.03,-71.5,1.92
2011-08-27,GMHBA,23.0,2011 Round 23,2011,Cats,86,-13,1.07,0.00,-46.5,0.00,Swans,99,+13,8.65,8.65,+46.5,1.92
2011-08-27,MCG,23.0,2011 Round 23,2011,Hawks,113,+46,1.10,1.10,-42.5,1.92,Bulldogs,67,-46,7.05,0.00,+42.5,0.00
2011-08-27,Gabba,23.0,2011 Round 23,2011,Lions,81,-8,3.65,0.00,+20.5,1.92,Eagles,89,+8,1.30,1.30,-20.5,0.00
2011-08-27,Marvel,23.0,2011 Round 23,2011,Saints,135,+65,1.75,1.75,-4.5,1.92,Kangaroos,70,-65,2.13,0.00,+4.5,0.00
2011-08-28,AAMI,23.0,2011 Round 23,2011,Crows,99,-22,1.37,0.00,-18.5,0.00,Tigers,121,+22,3.10,3.10,+18.5,1.92
2011-08-28,MCG,23.0,2011 Round 23,2011,Demons,112,+30,1.11,1.11,-45.5,0.00,Suns,82,-30,6.70,0.00,+45.5,1.92
2011-08-28,Marvel,23.0,2011 Round 23,2011,Bombers,120,+7,1.01,1.01,-70.5,0.00,Power,113,-7,16.65,0.00,+70.5,1.92
2011-09-02,MCG,24.0,2011 Round 24,2011,Magpies,53,-96,1.31,0.00,-20.5,0.00,Cats,149,+96,3.45,3.45,+20.5,1.92
2011-09-03,Metricon,24.0,2011 Round 24,2011,Suns,97,-9,4.90,0.00,+32.5,1.92,Hawks,106,+9,1.18,1.18,-32.5,0.00
2011-09-03,Marvel,24.0,2011 Round 24,2011,Bulldogs,107,+46,1.08,1.08,-46.5,0.00,Dockers,61,-46,8.05,0.00,+46.5,1.92
2011-09-03,SCG,24.0,2011 Round 24,2011,Swans,119,+52,1.14,1.14,-35.5,1.92,Lions,67,-52,5.75,0.00,+35.5,0.00
2011-09-03,Domain,24.0,2011 Round 24,2011,Eagles,145,+95,1.13,1.13,-35.5,1.92,Crows,50,-95,6.45,0.00,+35.5,0.00
2011-09-03,MCG,24.0,2011 Round 24,2011,Blues,66,-20,1.74,0.00,-5.5,0.00,Saints,86,+20,2.14,2.14,+5.5,1.92
2011-09-04,Adelaide,24.0,2011 Round 24,2011,Power,112,+8,2.13,2.13,+6.5,1.92,Demons,104,-8,1.72,0.00,-6.5,0.00
2011-09-04,Marvel,24.0,2011 Round 24,2011,Tigers,91,-13,2.29,0.00,+8.5,0.00,Kangaroos,104,+13,1.63,1.63,-8.5,1.92
2011-09-09,MCG,25.0,2011 Finals Week 1,2011,Cats,98,+31,1.68,1.68,-6.5,1.92,Hawks,67,-31,2.19,0.00,+6.5,0.00
2011-09-10,MCG,25.0,2011 Finals Week 1,2011,Magpies,82,+20,1.19,1.19,-30.5,0.00,Eagles,62,-20,4.75,0.00,+30.5,1.92
2011-09-10,Marvel,25.0,2011 Finals Week 1,2011,Saints,57,-25,1.37,0.00,-17.5,0.00,Swans,82,+25,3.10,3.10,+17.5,1.92
2011-09-11,MCG,25.0,2011 Finals Week 1,2011,Blues,149,+62,1.36,1.36,-18.5,1.92,Bombers,87,-62,3.15,0.00,+18.5,0.00
2011-09-16,MCG,26.0,2011 Finals Week 2,2011,Hawks,122,+36,1.45,1.45,-14.5,1.92,Swans,86,-36,2.77,0.00,+14.5,0.00
2011-09-17,Domain,26.0,2011 Finals Week 2,2011,Eagles,101,+3,1.43,1.43,-16.5,0.00,Blues,98,-3,2.85,0.00,+16.5,1.92
2011-09-23,MCG,27.0,2011 Finals Week 3,2011,Magpies,68,+3,1.28,1.28,-23.5,0.00,Hawks,65,-3,3.70,0.00,+23.5,1.92
2011-09-24,MCG,27.0,2011 Finals Week 3,2011,Cats,117,+48,1.23,1.23,-28.5,1.92,Eagles,69,-48,4.20,0.00,+28.5,0.00
2011-10-01,MCG,28.0,2011 Grand Final,2011,Magpies,81,-38,2.06,0.00,+2.5,0.00,Cats,119,+38,1.80,1.80,-2.5,1.92
2010-03-25,MCG,1.0,2010 Round 1,2010,Tigers,64,-56,2.89,0.00,+16.5,0.00,Blues,120,+56,1.42,1.42,-16.5,1.91
2010-03-26,MCG,1.0,2010 Round 1,2010,Cats,125,+31,1.21,1.21,-28.5,1.91,Bombers,94,-31,4.50,0.00,+28.5,0.00
2010-03-27,MCG,1.0,2010 Round 1,2010,Demons,61,-56,4.95,0.00,+31.5,0.00,Hawks,117,+56,1.18,1.18,-31.5,1.91
2010-03-27,ANZ,1.0,2010 Round 1,2010,Swans,88,-8,2.64,0.00,+14.5,1.91,Saints,96,+8,1.49,1.49,-14.5,0.00
2010-03-27,Gabba,1.0,2010 Round 1,2010,Lions,114,+32,1.32,1.32,-21.5,1.91,Eagles,82,-32,3.42,0.00,+21.5,0.00
2010-03-28,AAMI,1.0,2010 Round 1,2010,Power,96,+14,1.42,1.42,-16.5,0.00,Kangaroos,82,-14,2.89,0.00,+16.5,1.91
2010-03-28,Marvel,1.0,2010 Round 1,2010,Bulldogs,93,-36,1.62,0.00,-8.5,0.00,Magpies,129,+36,2.31,2.31,+8.5,1.91
2010-03-28,Domain,1.0,2010 Round 1,2010,Dockers,118,+56,1.96,1.96,+1.5,1.91,Crows,62,-56,1.85,0.00,-1.5,0.00
2010-04-01,Gabba,2.0,2010 Round 2,2010,Lions,107,+19,1.34,1.34,-19.5,0.00,Blues,88,-19,3.30,0.00,+19.5,1.91
2010-04-03,MCG,2.0,2010 Round 2,2010,Magpies,86,+1,1.05,1.05,-46.5,0.00,Demons,85,-1,10.45,0.00,+46.5,1.91
2010-04-03,Domain,2.0,2010 Round 2,2010,Eagles,86,-3,1.63,0.00,-10.5,0.00,Power,89,+3,2.30,2.30,+10.5,1.91
2010-04-03,Marvel,2.0,2010 Round 2,2010,Saints,143,+104,1.15,1.15,-34.5,1.91,Kangaroos,39,-104,5.60,0.00,+34.5,0.00
2010-04-04,AAMI,2.0,2010 Round 2,2010,Crows,75,-43,1.54,0.00,-12.5,0.00,Swans,118,+43,2.49,2.49,+12.5,1.91
2010-04-04,Marvel,2.0,2010 Round 2,2010,Bombers,69,-44,1.44,0.00,-16.5,0.00,Dockers,113,+44,2.80,2.80,+16.5,1.91
2010-04-04,MCG,2.0,2010 Round 2,2010,Tigers,48,-72,10.15,0.00,+46.5,0.00,Bulldogs,120,+72,1.05,1.05,-46.5,1.91
2010-04-05,MCG,2.0,2010 Round 2,2010,Hawks,91,-9,2.55,0.00,+12.5,1.91,Cats,100,+9,1.52,1.52,-12.5,0.00
2010-04-09,Marvel,3.0,2010 Round 3,2010,Saints,69,+28,1.33,1.33,-20.5,1.91,Magpies,41,-28,3.37,0.00,+20.5,0.00
2010-04-10,Marvel,3.0,2010 Round 3,2010,Kangaroos,116,+25,1.86,1.86,-1.5,1.91,Eagles,91,-25,1.95,0.00,+1.5,0.00
2010-04-10,AAMI,3.0,2010 Round 3,2010,Power,81,-27,1.91,0.00,+0,0.00,Lions,108,+27,1.91,1.91,+0,1.91
2010-04-10,SCG,3.0,2010 Round 3,2010,Swans,111,+55,1.08,1.08,-41.5,1.91,Tigers,56,-55,8.00,0.00,+41.5,0.00
2010-04-10,MCG,3.0,2010 Round 3,2010,Blues,75,-20,1.46,0.00,-15.5,0.00,Bombers,95,+20,2.73,2.73,+15.5,1.91
2010-04-11,MCG,3.0,2010 Round 3,2010,Demons,57,+16,2.55,2.55,+13.5,1.91,Crows,41,-16,1.52,0.00,-13.5,0.00
2010-04-11,Marvel,3.0,2010 Round 3,2010,Bulldogs,100,+16,1.48,1.48,-14.5,1.91,Hawks,84,-16,2.67,0.00,+14.5,0.00
2010-04-11,Domain,3.0,2010 Round 3,2010,Dockers,125,+7,2.31,2.31,+9.5,1.91,Cats,118,-7,1.62,0.00,-9.5,0.00
2010-04-16,Domain,4.0,2010 Round 4,2010,Eagles,101,+23,1.58,1.58,-10.5,1.91,Bombers,78,-23,2.41,0.00,+10.5,0.00
2010-04-17,Marvel,4.0,2010 Round 4,2010,Kangaroos,60,-40,2.58,0.00,+13.5,0.00,Swans,100,+40,1.51,1.51,-13.5,1.91
2010-04-17,AAMI,4.0,2010 Round 4,2010,Crows,55,-48,1.81,0.00,-2.5,0.00,Blues,103,+48,2.01,2.01,+2.5,1.91
2010-04-17,MCG,4.0,2010 Round 4,2010,Magpies,123,+64,1.64,1.64,-8.5,1.91,Hawks,59,-64,2.28,0.00,+8.5,0.00
2010-04-17,Gabba,4.0,2010 Round 4,2010,Lions,101,+22,2.07,2.07,+4.5,1.91,Bulldogs,79,-22,1.77,0.00,-4.5,0.00
2010-04-18,MCG,4.0,2010 Round 4,2010,Tigers,78,-55,3.80,0.00,+22.5,0.00,Demons,133,+55,1.27,1.27,-22.5,1.91
2010-04-18,GMHBA,4.0,2010 Round 4,2010,Cats,159,+95,1.12,1.12,-38.5,1.95,Power,64,-95,6.35,0.00,+38.5,0.00
2010-04-18,Marvel,4.0,2010 Round 4,2010,Saints,108,+15,1.30,1.30,-22.5,0.00,Dockers,93,-15,3.55,0.00,+22.5,1.91
2010-04-23,Marvel,5.0,2010 Round 5,2010,Bulldogs,121,+49,1.09,1.09,-40.5,1.91,Crows,72,-49,7.50,0.00,+40.5,0.00
2010-04-24,SCG,5.0,2010 Round 5,2010,Swans,115,+52,1.15,1.15,-32.5,1.95,Eagles,63,-52,5.55,0.00,+32.5,0.00
2010-04-24,MCG,5.0,2010 Round 5,2010,Demons,103,+50,3.51,3.51,+21.5,1.87,Lions,53,-50,1.31,0.00,-21.5,0.00
2010-04-24,AAMI,5.0,2010 Round 5,2010,Power,54,+10,3.44,3.44,+21.5,1.91,Saints,44,-10,1.32,0.00,-21.5,0.00
2010-04-25,MCG,5.0,2010 Round 5,2010,Magpies,120,+65,1.28,1.28,-23.5,1.95,Bombers,55,-65,3.72,0.00,+23.5,0.00
2010-04-25,UTAS,5.0,2010 Round 5,2010,Hawks,70,-12,1.34,0.00,-20.5,0.00,Kangaroos,82,+12,3.31,3.31,+20.5,1.91
2010-04-25,Domain,5.0,2010 Round 5,2010,Dockers,112,+39,1.05,1.05,-50.5,0.00,Tigers,73,-39,10.45,0.00,+50.5,1.87
2010-04-26,MCG,5.0,2010 Round 5,2010,Blues,104,+36,4.75,4.75,+29.5,1.91,Cats,68,-36,1.19,0.00,-29.5,0.00
2010-04-30,Marvel,6.0,2010 Round 6,2010,Bulldogs,46,-3,1.75,0.00,-4.5,0.00,Saints,49,+3,2.09,2.09,+4.5,1.91
2010-05-01,Marvel,6.0,2010 Round 6,2010,Kangaroos,104,+26,2.06,2.06,+3.5,1.91,Demons,78,-26,1.77,0.00,-3.5,0.00
2010-05-01,AAMI,6.0,2010 Round 6,2010,Crows,74,-23,2.55,0.00,+12.5,0.00,Power,97,+23,1.52,1.52,-12.5,1.91
2010-05-01,MCG,6.0,2010 Round 6,2010,Bombers,106,+43,2.65,2.65,+14.5,1.91,Hawks,63,-43,1.49,0.00,-14.5,0.00
2010-05-01,SCG,6.0,2010 Round 6,2010,Swans,107,+20,1.52,1.52,-12.5,1.91,Lions,87,-20,2.56,0.00,+12.5,0.00
2010-05-02,GMHBA,6.0,2010 Round 6,2010,Cats,161,+108,1.03,1.03,-60.5,1.95,Tigers,53,-108,12.60,0.00,+60.5,0.00
2010-05-02,MCG,6.0,2010 Round 6,2010,Blues,102,-53,2.58,0.00,+13.5,0.00,Magpies,155,+53,1.51,1.51,-13.5,1.91
2010-05-02,Domain,6.0,2010 Round 6,2010,Eagles,73,-38,2.99,0.00,+17.5,0.00,Dockers,111,+38,1.40,1.40,-17.5,1.91
2010-05-07,MCG,7.0,2010 Round 7,2010,Demons,66,-4,4.22,0.00,+26.5,1.91,Bulldogs,70,+4,1.23,1.23,-26.5,0.00
2010-05-08,Domain,7.0,2010 Round 7,2010,Eagles,102,+8,1.54,1.54,-12.5,0.00,Hawks,94,-8,2.51,0.00,+12.5,1.91
2010-05-08,Marvel,7.0,2010 Round 7,2010,Bombers,106,-3,1.75,0.00,-4.5,0.00,Power,109,+3,2.10,2.10,+4.5,1.91
2010-05-08,Gabba,7.0,2010 Round 7,2010,Lions,100,-13,1.48,0.00,-14.5,0.00,Dockers,113,+13,2.68,2.68,+14.5,1.87
2010-05-08,MCG,7.0,2010 Round 7,2010,Magpies,157,+66,1.19,1.19,-30.5,1.91,Kangaroos,91,-66,4.81,0.00,+30.5,0.00
2010-05-09,GMHBA,7.0,2010 Round 7,2010,Cats,126,+67,1.28,1.28,-23.5,1.91,Swans,59,-67,3.72,0.00,+23.5,0.00
2010-05-09,AAMI,7.0,2010 Round 7,2010,Crows,104,+50,1.20,1.20,-29.5,1.91,Tigers,54,-50,4.66,0.00,+29.5,0.00
2010-05-10,Marvel,7.0,2010 Round 7,2010,Saints,68,-61,1.44,0.00,-16.5,0.00,Blues,129,+61,2.81,2.81,+16.5,1.91
2010-05-14,Domain,8.0,2010 Round 8,2010,Dockers,97,-36,2.06,0.00,+3.5,0.00,Magpies,133,+36,1.78,1.78,-3.5,1.91
2010-05-15,Canberra,8.0,2010 Round 8,2010,Bulldogs,101,+38,1.60,1.60,-9.5,1.91,Swans,63,-38,2.35,0.00,+9.5,0.00
2010-05-15,MCG,8.0,2010 Round 8,2010,Demons,46,-29,1.35,0.00,-19.5,0.00,Eagles,75,+29,3.23,3.23,+19.5,1.91
2010-05-15,Gabba,8.0,2010 Round 8,2010,Lions,74,-81,3.38,0.00,+20.5,0.00,Cats,155,+81,1.33,1.33,-20.5,1.91
2010-05-15,Marvel,8.0,2010 Round 8,2010,Kangaroos,84,+9,1.59,1.59,-9.5,0.00,Crows,75,-9,2.38,0.00,+9.5,1.91
2010-05-16,MCG,8.0,2010 Round 8,2010,Tigers,86,-3,5.10,0.00,+30.5,1.91,Hawks,89,+3,1.17,1.17,-30.5,0.00
2010-05-16,AAMI,8.0,2010 Round 8,2010,Power,92,-26,1.85,0.00,-1.5,0.00,Blues,118,+26,1.96,1.96,+1.5,1.91
2010-05-16,Marvel,8.0,2010 Round 8,2010,Saints,81,-12,1.40,0.00,-17.5,0.00,Bombers,93,+12,2.98,2.98,+17.5,1.91
2010-05-21,MCG,9.0,2010 Round 9,2010,Magpies,50,-36,2.07,0.00,+4.5,0.00,Cats,86,+36,1.76,1.76,-4.5,1.91
2010-05-22,SCG,9.0,2010 Round 9,2010,Swans,63,-37,1.73,0.00,-5.5,0.00,Dockers,100,+37,2.12,2.12,+5.5,1.91
2010-05-22,Marvel,9.0,2010 Round 9,2010,Kangaroos,57,-70,4.22,0.00,+26.5,0.00,Bulldogs,127,+70,1.23,1.23,-26.5,1.91
2010-05-22,TIO,9.0,2010 Round 9,2010,Demons,111,+1,2.48,2.48,+11.5,1.91,Power,110,-1,1.55,0.00,-11.5,0.00
2010-05-22,MCG,9.0,2010 Round 9,2010,Bombers,130,+35,1.25,1.25,-24.5,1.91,Tigers,95,-35,4.03,0.00,+24.5,0.00
2010-05-23,AAMI,9.0,2010 Round 9,2010,Crows,93,+12,2.14,2.14,+5.5,1.91,Lions,81,-12,1.72,0.00,-5.5,0.00
2010-05-23,Marvel,9.0,2010 Round 9,2010,Blues,60,-50,1.37,0.00,-19.5,0.00,Hawks,110,+50,3.12,3.12,+19.5,1.91
2010-05-23,Domain,9.0,2010 Round 9,2010,Eagles,56,-35,2.02,0.00,+3.5,0.00,Saints,91,+35,1.80,1.80,-3.5,1.91
2010-05-28,Marvel,10.0,2010 Round 10,2010,Bombers,99,+9,3.18,3.18,+19.5,1.91,Bulldogs,90,-9,1.36,0.00,-19.5,0.00
2010-05-29,GMHBA,10.0,2010 Round 10,2010,Cats,121,+54,1.04,1.04,-50.5,1.91,Demons,67,-54,11.25,0.00,+50.5,0.00
2010-05-29,AAMI,10.0,2010 Round 10,2010,Power,30,-47,1.18,0.00,-30.5,0.00,Tigers,77,+47,4.93,4.93,+30.5,1.91
2010-05-29,Marvel,10.0,2010 Round 10,2010,Saints,123,+47,1.23,1.23,-26.5,1.91,Crows,76,-47,4.25,0.00,+26.5,0.00
2010-05-29,Gabba,10.0,2010 Round 10,2010,Lions,88,+8,3.66,3.66,+22.5,1.91,Magpies,80,-8,1.29,0.00,-22.5,0.00
2010-05-30,MCG,10.0,2010 Round 10,2010,Hawks,79,+2,1.30,1.30,-21.5,0.00,Swans,77,-2,3.55,0.00,+21.5,1.91
2010-05-30,Marvel,10.0,2010 Round 10,2010,Blues,105,+29,1.19,1.19,-30.5,0.00,Eagles,76,-29,4.75,0.00,+30.5,1.91
2010-05-30,Domain,10.0,2010 Round 10,2010,Dockers,139,+61,1.12,1.12,-38.5,1.91,Kangaroos,78,-61,6.35,0.00,+38.5,0.00
2010-06-04,Marvel,11.0,2010 Round 11,2010,Tigers,59,-38,6.05,0.00,+37.5,0.00,Saints,97,+38,1.13,1.13,-37.5,1.91
2010-06-05,MCG,11.0,2010 Round 11,2010,Blues,101,+41,1.37,1.37,-19.5,1.91,Demons,60,-41,3.14,0.00,+19.5,0.00
2010-06-05,AAMI,11.0,2010 Round 11,2010,Crows,105,+23,2.89,2.89,+17.5,1.87,Dockers,82,-23,1.42,0.00,-17.5,0.00
2010-06-05,Domain,11.0,2010 Round 11,2010,Eagles,98,-24,6.80,0.00,+39.5,1.91,Cats,122,+24,1.11,1.11,-39.5,0.00
2010-06-05,Marvel,11.0,2010 Round 11,2010,Kangaroos,90,+1,2.53,2.53,+12.5,1.91,Lions,89,-1,1.53,0.00,-12.5,0.00
2010-06-06,SCG,11.0,2010 Round 11,2010,Swans,89,+9,1.68,1.68,-7.5,1.91,Bombers,80,-9,2.20,0.00,+7.5,0.00
2010-06-06,MCG,11.0,2010 Round 11,2010,Hawks,74,+11,1.39,1.39,-18.5,0.00,Power,63,-11,3.02,0.00,+18.5,1.80
2010-06-06,Marvel,11.0,2010 Round 11,2010,Magpies,113,+10,1.69,1.69,-6.5,1.91,Bulldogs,103,-10,2.18,0.00,+6.5,0.00
2010-06-11,Marvel,12.0,2010 Round 12,2010,Kangaroos,97,+29,3.80,3.80,+23.5,1.91,Blues,68,-29,1.27,0.00,-23.5,0.00
2010-06-12,UTAS,12.0,2010 Round 12,2010,Hawks,124,+47,1.38,1.38,-18.5,1.91,Crows,77,-47,3.07,0.00,+18.5,0.00
2010-06-12,AAMI,12.0,2010 Round 12,2010,Power,55,-38,1.85,0.00,-2.5,0.00,Swans,93,+38,1.97,1.97,+2.5,1.91
2010-06-12,Marvel,12.0,2010 Round 12,2010,Bombers,83,-71,4.03,0.00,+25.5,0.00,Cats,154,+71,1.25,1.25,-25.5,1.91
2010-06-13,MCG,12.0,2010 Round 12,2010,Tigers,126,+49,1.82,1.82,-2.5,1.91,Eagles,77,-49,2.00,0.00,+2.5,0.00
2010-06-13,Marvel,12.0,2010 Round 12,2010,Bulldogs,121,+65,1.26,1.26,-24.5,1.91,Lions,56,-65,3.90,0.00,+24.5,0.00
2010-06-13,Domain,12.0,2010 Round 12,2010,Dockers,67,-18,1.66,0.00,-7.5,0.00,Saints,85,+18,2.23,2.23,+7.5,1.91
2010-06-14,MCG,12.0,2010 Round 12,2010,Demons,76,+0,5.32,2.66,+32.5,1.91,Magpies,76,+0,1.16,0.58,-32.5,0.00
2010-06-18,MCG,13.0,2010 Round 13,2010,Hawks,102,+16,1.53,1.53,-11.5,1.91,Bombers,86,-16,2.52,0.00,+11.5,0.00
2010-06-19,Marvel,13.0,2010 Round 13,2010,Blues,87,-9,1.65,0.00,-7.5,0.00,Dockers,96,+9,2.25,2.25,+7.5,1.91
2010-06-19,Gabba,13.0,2010 Round 13,2010,Lions,86,-19,1.40,0.00,-17.5,0.00,Tigers,105,+19,2.98,2.98,+17.5,1.91
2010-06-20,Marvel,13.0,2010 Round 13,2010,Kangaroos,129,+36,1.33,1.33,-20.5,1.91,Power,93,-36,3.35,0.00,+20.5,0.00
2010-06-20,Domain,13.0,2010 Round 13,2010,Eagles,59,-60,3.44,0.00,+21.5,0.00,Bulldogs,119,+60,1.32,1.32,-21.5,1.91
2010-06-25,MCG,13.0,2010 Round 13,2010,Saints,70,+24,3.35,3.35,+20.5,1.91,Cats,46,-24,1.33,0.00,-20.5,0.00
2010-06-26,ANZ,13.0,2010 Round 13,2010,Swans,71,-25,2.23,0.00,+7.5,0.00,Magpies,96,+25,1.66,1.66,-7.5,1.91
2010-06-27,AAMI,13.0,2010 Round 13,2010,Crows,117,+44,1.62,1.62,-8.5,1.91,Demons,73,-44,2.31,0.00,+8.5,0.00
2010-07-01,Marvel,14.0,2010 Round 14,2010,Blues,120,+55,1.25,1.25,-24.5,1.91,Lions,65,-55,4.00,0.00,+24.5,0.00
2010-07-02,MCG,14.0,2010 Round 14,2010,Hawks,79,+3,2.33,2.33,+9.5,1.91,Bulldogs,76,-3,1.61,0.00,-9.5,0.00
2010-07-03,Domain,14.0,2010 Round 14,2010,Dockers,115,+57,1.12,1.12,-38.5,1.91,Power,58,-57,6.35,0.00,+38.5,0.00
2010-07-03,AAMI,14.0,2010 Round 14,2010,Crows,124,+84,1.62,1.62,-8.5,1.91,Bombers,40,-84,2.32,0.00,+8.5,0.00
2010-07-03,Marvel,14.0,2010 Round 14,2010,Magpies,135,+83,1.06,1.06,-48.5,1.91,Eagles,52,-83,9.55,0.00,+48.5,0.00
2010-07-04,GMHBA,14.0,2010 Round 14,2010,Cats,98,+35,1.14,1.14,-35.5,0.00,Kangaroos,63,-35,5.78,0.00,+35.5,1.91
2010-07-04,MCG,14.0,2010 Round 14,2010,Tigers,89,+4,2.24,2.24,+7.5,1.91,Swans,85,-4,1.66,0.00,-7.5,0.00
2010-07-04,Marvel,14.0,2010 Round 14,2010,Saints,100,+35,1.14,1.14,-35.5,0.00,Demons,65,-35,5.78,0.00,+35.5,1.91
2010-07-09,AAMI,15.0,2010 Round 15,2010,Power,79,-26,5.17,0.00,+31.5,1.91,Magpies,105,+26,1.17,1.17,-31.5,0.00
2010-07-10,Domain,15.0,2010 Round 15,2010,Eagles,95,-22,2.77,0.00,+15.5,0.00,Crows,117,+22,1.45,1.45,-15.5,1.91
2010-07-10,MCG,15.0,2010 Round 15,2010,Cats,85,+2,1.34,1.34,-19.5,0.00,Hawks,83,-2,3.29,0.00,+19.5,1.91
2010-07-10,Marvel,15.0,2010 Round 15,2010,Tigers,100,+19,2.62,2.62,+14.5,1.91,Dockers,81,-19,1.50,0.00,-14.5,0.00
2010-07-10,Gabba,15.0,2010 Round 15,2010,Lions,65,-14,4.14,0.00,+25.5,1.91,Saints,79,+14,1.24,1.24,-25.5,0.00
2010-07-11,SCG,15.0,2010 Round 15,2010,Swans,85,+30,1.45,1.45,-16.5,1.91,Kangaroos,55,-30,2.77,0.00,+16.5,0.00
2010-07-11,MCG,15.0,2010 Round 15,2010,Demons,122,+19,1.87,1.87,-1.5,1.91,Bombers,103,-19,1.95,0.00,+1.5,0.00
2010-07-11,Marvel,15.0,2010 Round 15,2010,Blues,58,-68,2.61,0.00,+13.5,0.00,Bulldogs,126,+68,1.50,1.50,-13.5,1.91
2010-07-16,AAMI,16.0,2010 Round 16,2010,Crows,74,+11,4.03,4.03,+24.5,1.91,Cats,63,-11,1.25,0.00,-24.5,0.00
2010-07-17,MCG,16.0,2010 Round 16,2010,Magpies,100,+48,2.10,2.10,+5.5,1.91,Saints,52,-48,1.74,0.00,-5.5,0.00
2010-07-17,UTAS,16.0,2010 Round 16,2010,Hawks,118,+75,1.29,1.29,-23.5,1.91,Lions,43,-75,3.66,0.00,+23.5,0.00
2010-07-17,TIO,16.0,2010 Round 16,2010,Bulldogs,83,+36,1.17,1.17,-31.5,1.91,Power,47,-36,5.17,0.00,+31.5,0.00
2010-07-17,Marvel,16.0,2010 Round 16,2010,Bombers,100,-32,1.40,0.00,-17.5,0.00,Eagles,132,+32,3.00,3.00,+17.5,1.91
2010-07-18,Marvel,16.0,2010 Round 16,2010,Blues,68,-39,1.59,0.00,-10.5,0.00,Swans,107,+39,2.37,2.37,+10.5,1.91
2010-07-18,MCG,16.0,2010 Round 16,2010,Tigers,53,-50,1.80,0.00,-2.5,0.00,Kangaroos,103,+50,2.02,2.02,+2.5,1.91
2010-07-18,Domain,16.0,2010 Round 16,2010,Dockers,82,+11,1.20,1.20,-29.5,0.00,Demons,71,-11,4.62,0.00,+29.5,1.91
2010-07-23,Marvel,17.0,2010 Round 17,2010,Saints,87,+0,1.68,0.84,-6.5,0.00,Hawks,87,+0,2.20,1.10,+6.5,1.91
2010-07-24,GMHBA,17.0,2010 Round 17,2010,Cats,127,+63,1.05,1.05,-51.5,1.91,Lions,64,-63,10.25,0.00,+51.5,0.00
2010-07-24,MCG,17.0,2010 Round 17,2010,Magpies,127,+82,1.10,1.10,-41.5,1.91,Tigers,45,-82,7.10,0.00,+41.5,0.00
2010-07-24,Domain,17.0,2010 Round 17,2010,Eagles,83,-26,1.95,0.00,+1.5,0.00,Blues,109,+26,1.87,1.87,-1.5,1.91
2010-07-24,Marvel,17.0,2010 Round 17,2010,Kangaroos,119,-3,1.46,0.00,-15.5,0.00,Bombers,122,+3,2.75,2.75,+15.5,1.91
2010-07-25,Marvel,17.0,2010 Round 17,2010,Bulldogs,158,+82,1.30,1.30,-22.5,1.91,Dockers,76,-82,3.55,0.00,+22.5,0.00
